id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore,trans_type
136,32565,Audi,TT Coupe quattro,2013,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,74,0,22.407,28.4068,31.1674,42.2579,25.6515,345,7,7,Automatic
137,32566,Audi,TT RS Coupe,2013,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,5,2.5,0,0,17.750999999999994,21.2,25.2021,34.2,20.4751,432,5,5,Manual
138,32567,Chevrolet,Spark,2013,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.2,0,86,31.2715,41.6,36.8746,54.1,33.5667,265,9,9,Manual
139,32568,Roush Performance,Stage 3 Mustang,2013,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.0,83,0,14.0551,17.3,21.7131,30.2,16.7066,530,4,4,Manual
140,32569,Roush Performance,Stage 3 Mustang,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,5.0,83,0,15.7274,19.5,22.5138,31.4,18.1955,488,4,4,Automatic
141,32570,Volkswagen,Eos,2013,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,77,0,21.7634,27.5,30.1121,41.5,24.8658,354,6,6,Automatic
142,32571,Volvo,C70 FWD,2013,Subcompact Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,5,2.5,84,0,18.7066,23.5,27.4208,38.9,21.8282,400,5,5,Automatic
143,32572,Audi,A4 quattro,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,91,22.2425,27.624,32.0861,43.9699,25.805,343,7,7,Manual
144,32573,Audi,S4,2013,Compact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,0,90,18.117,22.4,27.558000000000003,35.8,21.419,413,5,5,Automatic
145,32574,Audi,S4,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,90,17.0438,20.0,26.023000000000003,33.4,20.1767,439,5,5,Manual
146,32575,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,28.2801,37.1,38.4889,56.8,32.1131,276,8,8,Manual
147,32576,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,26.9235,35.1,36.1511,52.9,30.4173,290,8,8,Automatic
148,32577,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,0,90,28.0,37.6186,37.0,57.1472,31.0,288,8,8,Automatic
149,32578,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,90,27.0,36.1,37.0,56.5,31.0,294,8,8,Manual
150,32579,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,0,90,24.0,32.1,31.0,52.0,27.2901,317,7,7,Automatic
151,32580,Hyundai,Veloster,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,90,24.0,32.9,35.0,53.2,28.0,318,7,7,Manual
152,32581,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,90,0,25.2036,32.6,33.5885,48.7,28.3932,314,8,8,Automatic
153,32582,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,90,0,24.3683,31.4,32.0405,46.2,27.3112,326,7,7,Manual
154,32583,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,90,0,22.7988,29.1695,30.3109,43.4389,25.6606,347,7,7,Automatic
155,32584,Kia,Forte Koup,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,90,0,22.3233,28.5,31.1662,44.8,25.5907,348,7,7,Manual
156,32585,Subaru,Impreza AWD,2013,Compact Cars,All-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,96,24.4469,31.5125,32.7614,47.3608,27.5988,313,7,7,Manual
157,32586,Volkswagen,GTI,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,0,0,24.2237,29.9333,32.5108,43.5096,27.3623,331,7,7,Automatic
158,32587,Volkswagen,Golf R,2013,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,19.278,23.9,26.8882,37.1,22.0917,401,5,5,Manual
159,32588,Volvo,S60 AWD,2013,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,92,17.9,22.4,25.1,34.6,20.5531,425,5,5,Automatic
160,32589,Volvo,C30 FWD,2013,Compact Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,5,2.5,0,0,20.9,25.8,30.3,41.8,24.2911,362,6,6,Automatic
161,32590,Volvo,C30 FWD,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,5,2.5,0,0,21.2,25.5,29.3,40.4,24.212,361,6,6,Manual
162,32591,Volvo,S60 FWD,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.7,26.5,30.4,42.4,24.1705,362,6,6,Automatic
163,32592,Volvo,S60 AWD,2013,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,92,20.1,25.5,28.9,39.7,23.2915,375,6,6,Automatic
164,32593,BMW,640i Gran Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,97,20.2489,25.6124,29.6604,42.4092,23.6218,375,6,6,Automatic
165,32594,Cadillac,CTS AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,97,17.820999999999994,22.3,26.3879,37.3,20.87,426,5,5,Automatic
166,32595,Cadillac,CTS,2013,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.0,99,99,15.8565,19.6712,25.5025,35.9375,19.109,462,4,4,Manual
167,32596,Cadillac,CTS,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,99,99,18.4122,23.1,27.0344,38.3,21.4975,411,5,5,Automatic
168,32597,Cadillac,CTS AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,97,17.5986,22.0,25.6735,36.2,20.5001,433,5,5,Automatic
169,32598,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,28.2801,37.1,38.4889,56.8,32.1131,276,8,8,Manual
170,32599,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,26.9235,35.1,36.1511,52.9,30.4173,290,8,8,Automatic
171,32600,Dodge,Dart,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,0,23.5267,30.2,32.8476,47.5,26.9707,328,7,7,Automatic
172,32601,Hyundai,Elantra GT,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,0,0,27.0,35.7907,37.0,54.9815,30.0,297,8,8,Automatic
173,32602,Hyundai,Elantra GT,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,0,26.0,34.7508,37.0,54.9265,30.0,301,8,8,Manual
174,32603,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,102,22.2521,28.4,32.8476,47.5,26.0305,340,7,7,Automatic
175,32604,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,0,102,23.5759,30.2699,33.9634,49.3096,27.3385,326,7,7,Automatic
176,32605,Kia,Optima,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,0,102,23.5267,30.2,33.65,48.8,27.2104,326,7,7,Manual
177,32606,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,97,25.3641,32.8317,34.5746,50.3071,28.8188,309,8,8,Automatic
178,32607,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,97,24.9259,32.2,33.5885,48.7,28.1985,317,8,8,Manual
179,32608,Kia,Forte Eco,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,97,26.6084,34.6391,35.478,51.7894,29.9813,296,8,8,Automatic
180,32609,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,0,97,22.7522,29.1038,31.1798,44.8218,25.9028,344,7,7,Automatic
181,32610,Kia,Forte,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,0,97,22.3233,28.5,31.1662,44.8,25.5907,348,7,7,Manual
182,32611,Nissan,Altima,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,102,27.003,35.2165,38.0,56.1239,31.0,290,8,8,Automatic
183,32612,Nissan,Altima,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,6,3.5,0,102,22.0735,28.1494,30.3227,43.4577,25.1527,354,6,6,Automatic
184,32613,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,0,94,23.7854,29.5139,31.6043,45.1099,26.7652,331,7,7,Automatic
185,32614,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,94,21.8931,26.5556,32.6043,44.9945,25.6911,344,7,7,Manual
186,32615,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,102,30.4633,37.9,40.2057,56.8,34.1916,290,9,8,Automatic
187,32616,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,6,3.6,0,102,19.7174,23.9,27.8048,37.3,22.6868,390,6,6,Automatic
188,32618,Volvo,S80 AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,98,17.9,22.4,25.1,34.6,20.5531,425,5,5,Automatic
189,32619,Cadillac,XTS AWD,2013,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,104,16.779,20.9,25.5432,36.0,19.8427,448,5,5,Automatic
190,32655,Chevrolet,Volt,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,1.4,0,0,34.9,47.6,39.7,53.5,36.9,81,10,10,Automatic
191,32670,Jaguar,XK Convertible,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,14.8943,18.4,21.6461,30.1,17.3263,515,4,4,Automatic
192,32671,Jaguar,XK Convertible,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.6519,19.4283,22.1807,30.8503,18.0416,489,4,4,Automatic
193,32672,Jaguar,XK,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.9017,19.7312,23.5225,32.921,18.6157,473,4,4,Automatic
194,32673,Jaguar,XK,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.1979,18.8,21.6461,30.1,17.5506,508,4,4,Automatic
195,32674,Audi,A5 Cabriolet,2013,Subcompact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,81,0,23.6355,30.1185,30.6684,44.4328,26.3552,342,7,7,Automatic
196,32675,Audi,A5 quattro,2013,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,84,0,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6,Automatic
197,32676,Audi,A5 Cabriolet quattro,2013,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,81,0,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6,Automatic
198,32677,Chevrolet,Spark,2013,Subcompact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.2,0,86,28.0777,36.8,36.3323,53.2,31.2752,284,8,8,Automatic
199,32678,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.9855,23.8798,28.8532,39.3509,22.4388,398,5,5,Automatic
200,32679,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.2719,24.2709,29.2041,40.4208,22.7543,392,6,6,Automatic
201,32680,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.8377,23.6784,27.0477,38.3206,21.8178,406,5,5,Automatic
202,32681,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.5086,24.5949,28.0085,39.8155,22.5941,392,6,6,Automatic
203,32682,Mercedes-Benz,E350 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,80,0,19.1158,24.0576,27.5431,39.0902,22.168000000000006,400,5,5,Automatic
204,32683,Mercedes-Benz,E550 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,81,0,17.2142,21.69,26.9708,36.9977,20.5613,431,5,5,Automatic
205,32684,Mercedes-Benz,E550 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,80,0,16.4501,21.4837,24.8127,35.6565,19.391,457,4,4,Automatic
206,32685,Volkswagen,Beetle,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,26.6,36.066,38.54,57.9978,30.4,335,8,7,Manual
207,32686,Volkswagen,Beetle Convertible,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,81,0,26.6,36.066,38.54,57.9978,30.4,335,8,7,Manual
208,32687,Audi,A4,2013,Compact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,91,23.6355,30.1185,30.6684,44.4328,26.3552,342,7,7,Automatic
209,32688,Audi,A4 quattro,2013,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,91,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6,Automatic
210,32689,Buick,Verano,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,91,20.3124,25.7,30.5383,43.8,23.9162,372,6,6,Manual
211,32690,Cadillac,ATS,2013,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,91,22.3233,28.5,31.8536,45.9,25.7964,344,7,7,Automatic
212,32691,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,0,91,26.1013,33.9,33.896,49.2,29.1141,305,8,8,Manual
213,32692,Chevrolet,Sonic,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,91,24.4382,31.5,34.3867,50.0,28.096,317,7,7,Automatic
214,32693,Mercedes-Benz,CL550 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,91,0,14.7627,18.8932,23.6888,31.612,17.777,498,4,4,Automatic
215,32694,Mercedes-Benz,CL63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,91,0,14.8966,18.9592,22.3541,29.6373,17.528,506,4,4,Automatic
216,32695,Mercedes-Benz,CLS550,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,92,16.6548,21.0313,24.75,36.0373,19.5292,454,5,5,Automatic
217,32696,Mercedes-Benz,CLS550 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,92,16.4977,20.5145,24.5883,33.6744,19.3651,458,4,4,Automatic
218,32697,Mercedes-Benz,CLS63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.9445,19.183,24.6822,32.0357,18.9658,469,4,4,Automatic
219,32698,Volkswagen,Golf,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,0,29.0,39.0935,37.0,59.3437,32.0,318,9,7,Automatic
220,32699,Volkswagen,Golf,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,0,28.5,38.747,39.48,59.8138,32.3,315,9,7,Manual
221,32700,Audi,A6,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,0,98,24.5044,31.4,32.5529,46.9,27.5721,320,7,7,Automatic
222,32701,Audi,A6 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,98,20.3576,25.6856,29.8271,40.5676,23.7508,374,6,6,Automatic
223,32702,Audi,A7 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,17.8058,22.5575,27.5484,37.3745,21.1758,418,5,5,Automatic
224,32703,Audi,A6 quattro,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,98,18.4394,23.1369,26.9053,38.1,21.481,414,5,5,Automatic
225,32704,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,98,19.0,25.7,27.0,43.8,22.0,407,5,5,Manual
226,32705,Buick,LaCrosse AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,100,16.6294,20.7,25.1517,35.4,19.6212,453,5,5,Automatic
227,32706,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,98,19.4394,24.5,30.4124,43.6,23.2074,381,6,6,Automatic
228,32707,Buick,Regal,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,98,19.4394,24.5,30.4124,43.6,23.2074,381,6,6,Automatic
229,32708,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,0,91,26.1013,33.9,33.896,49.2,29.1141,305,8,8,Manual
230,32709,Chevrolet,Sonic 5,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,91,24.4382,31.5,34.3867,50.0,28.096,317,7,7,Automatic
231,32710,Lexus,ES 350,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,100,20.6979,26.2329,30.43,43.628,24.1775,365,6,6,Automatic
232,32711,Lexus,ES 300h,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,100,40.329,56.1,38.8094,54.2,39.6307,224,10,10,Automatic
233,32712,Mercedes-Benz,E350 4matic,2013,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.2729,24.2722,27.6518,40.2399,22.3158,400,5,5,Automatic
234,32713,Mercedes-Benz,E350,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.3208,24.3377,29.371,42.7428,22.8373,391,6,6,Automatic
235,32714,Mercedes-Benz,E550 4matic,2013,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,98,16.3785,20.3219,25.5321,34.7374,19.5292,454,5,5,Automatic
236,32715,Mercedes-Benz,E63 AMG,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,98,15.6903,19.2491,24.1561,31.4864,18.6281,475,4,4,Automatic
237,32716,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,0,94,29.0,39.0935,37.0,59.3437,32.0,318,9,7,Automatic
238,32717,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,0,94,28.5,38.747,39.48,59.8138,32.3,315,9,7,Manual
239,32718,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,5,2.5,0,102,21.8993,26.1361,32.1378,42.9279,25.5642,339,7,7,Manual
240,32719,Volkswagen,Passat,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,0,102,22.1078,27.0219,30.6611,40.7879,25.2815,351,6,6,Automatic
241,32720,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,94,23.1009,28.1,29.1554,41.499,25.4822,344,6,6,Automatic
242,32721,Volkswagen,Jetta,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,94,24.3944,28.8,33.6309,46.2,27.8344,316,7,7,Manual
243,32722,Volvo,S80 FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.2,0,98,19.3561,24.3861,27.8808,39.6162,22.4442,390,6,6,Automatic
244,32723,Chevrolet,Impala,2013,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,0,105,17.9691,22.5,28.3185,40.3,21.5059,414,5,5,Automatic
245,32724,Chevrolet,Impala,2013,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.6,0,105,17.820999999999994,22.3,29.1471,41.6,21.5976,410,5,5,Automatic
246,32725,Mercedes-Benz,S550,2013,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,109,15.3736,19.5549,24.7443,33.2649,18.5317,479,4,4,Automatic
247,32726,Mercedes-Benz,S63 AMG,2013,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,109,14.912,19.0072,22.976,30.5142,17.7089,500,4,4,Automatic
248,32727,Mercedes-Benz,S550 4matic,2013,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,109,14.709,18.7941,23.654,32.1822,17.7254,500,4,4,Automatic
249,32728,Porsche,Panamera Turbo,2013,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,0,98,14.9703,18.5,22.9126,32.0,17.737000000000005,499,4,4,Automatic
250,32729,Porsche,Panamera Turbo S,2013,Large Cars,All-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.8,0,98,14.9703,18.5,22.9126,32.0,17.737000000000005,499,4,4,Automatic
251,32766,Maserati,GranTurismo,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,4.7,86,0,13.0119,15.9438,20.6581,28.6291,15.6123,572,3,3,Automatic
252,32767,Maserati,GranTurismo Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,4.7,85,0,12.9993,15.9275,20.2307,27.996,15.4911,572,3,3,Automatic
253,32768,Mercedes-Benz,C250 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,1.8,81,0,21.4912,27.3353,30.8474,44.2918,24.8881,356,6,6,Automatic
254,32769,Mercedes-Benz,C63 AMG Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,81,13.2598,16.265,19.3251,26.6604,15.4405,576,3,3,Automatic
255,32770,Mercedes-Benz,C63 AMG Black Series Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,81,13.3717,16.4102,19.4205,26.8007,15.5514,574,3,3,Automatic
256,32771,Mercedes-Benz,C350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.4137,24.4649,26.7445,37.8511,22.1453,400,5,5,Automatic
257,32772,Mercedes-Benz,C350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.997,25.2654,28.1458,40.0299,22.9926,384,6,6,Automatic
258,32773,Mercedes-Benz,E350 Coupe,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,19.5086,24.5949,28.0085,39.8155,22.5941,392,6,6,Automatic
259,32774,Mercedes-Benz,E350 4matic Coupe,2013,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,81,0,18.8377,23.6784,27.0477,38.3206,21.8178,406,5,5,Automatic
260,32775,Mercedes-Benz,E350 Convertible,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,80,0,19.1158,24.0576,27.5431,39.0902,22.168000000000006,400,5,5,Automatic
261,32776,Volkswagen,Beetle Convertible,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,81,0,20.5408,25.2999,29.7034,41.4024,23.8517,371,6,6,Manual
262,32777,Mazda,2,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.5,0,0,29.0191,38.2,34.1416,49.6,31.1202,286,8,8,Manual
263,32778,Mercedes-Benz,C300 4matic,2013,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.22,24.2,27.5852,36.8,22.2573,398,5,5,Automatic
264,32779,Mercedes-Benz,C350,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.9366,25.1823,28.2758,40.2332,22.9874,384,6,6,Automatic
265,32780,Mercedes-Benz,C250,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,4,1.8,0,88,21.5484,27.4151,30.8248,44.2558,24.9236,356,6,6,Automatic
266,32781,Mercedes-Benz,C350,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,88,19.9366,25.1823,28.2758,40.2332,22.9874,384,6,6,Automatic
267,32782,Mercedes-Benz,C63 AMG,2013,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,6.2,0,88,13.2598,16.265,19.3251,26.6604,15.4405,576,3,3,Automatic
268,32783,Mercedes-Benz,CL600,2013,Compact Cars,Rear-Wheel Drive,Automatic 5-spd,Premium Gasoline,12,5.5,91,0,11.8134,14.4007,18.0842,24.8436,13.9976,634,2,2,Automatic
269,32784,Rolls-Royce,Phantom Drophead Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,97,0,11.4889,13.9,18.5489,25.3,13.8634,637,2,2,Automatic
270,32785,Rolls-Royce,Phantom Coupe,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.7,96,0,11.4889,13.9,18.5489,25.3,13.8634,637,2,2,Automatic
271,32786,Volkswagen,Beetle,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,20.5408,25.2999,29.7034,41.4024,23.8517,371,6,6,Manual
